公司或商業登記名稱,公司統一編號,業者地址,食品業者登錄字號,登錄項目
映費迪國際有限公司,27732788,台北市信義區市府路45號B1,A-127732788-00007-9,餐飲場所
金田興業股份有限公司,27748310,台北市信義區忠孝東路四段505號7樓,A-127748310-00028-0,餐飲場所
金田興業股份有限公司,27748310,台北市信義區忠孝東路四段505號8樓,A-127748310-00030-3,餐飲場所
家饌餐飲有限公司,27749872,台北市信義區松壽路20號1樓,A-127749872-00001-5,餐飲場所
國傳國際股份有限公司,27757035,台北市信義區松山路572號,A-127757035-00141-0,餐飲場所
蘇堤餐飲事業有限公司,,台北市信義區松壽路22號3樓,A-127762728-00005-4,餐飲場所
雲雀國際股份有限公司,27766105,台北市信義區忠孝東路5段8號3樓,A-127766105-00060-8,餐飲場所
雲雀國際股份有限公司,27766105,台北市信義區松仁路58號7樓,A-127766105-00072-1,餐飲場所
雲雀國際股份有限公司,27766105,台北市信義區忠孝東路四段515號,A-127766105-00103-6,餐飲場所
雲雀國際股份有限公司,27766105,台北市信義區菸廠路88號B1,A-127766105-00117-1,餐飲場所
大苑子開發股份有限公司,27785285,台北市信義區莊敬路343號,A-127785285-00125-0,餐飲場所
大苑子開發股份有限公司,27785285,台北市信義區松山路627號,A-127785285-00757-1,餐飲場所
大苑子開發股份有限公司,27785285,台北市信義區莊敬路343號,A-127785285-00761-6,餐飲場所
大苑子開發股份有限公司,27785285,台北市信義區莊敬路343號,A-127785285-00939-3,餐飲場所
大苑子開發股份有限公司,27785285,台北市信義區忠孝東路五段139號,A-127785285-01018-2,餐飲場所
大苑子開發股份有限公司,27785285,台北市信義區忠孝東路五段139號,A-127785285-01056-4,餐飲場所
三四郎串燒,26243039,台北市信義區松山路340號,A-200169439-00001-2,餐飲場所
匹塔餐飲股份有限公司永吉店,88108189,台北市信義區敦厚里永吉路６４號１樓,A-200169497-00001-6,餐飲場所
鼎霖全球商貿有限公司馬卡諦冰淇淋,87359975,台北市信義區松仁路28號B2樓,A-200169601-00007-9,餐飲場所
滷肉控飯館,,台北市信義區逸仙路42巷11號1樓,A-200169813-00001-8,餐飲場所
泰初商事,00581973,台北市信義區松山路540巷18號,A-200169980-00001-3,餐飲場所
擺渡屋實業社,88108890,台北市信義區中興里信義路四段３９５巷６弄９號,A-200170082-00001-8,餐飲場所
御禾食坊,73319708,台北市信義區莊敬路423巷7弄3號,A-200170166-00001-1,餐飲場所
李照子珍珠丸子·包子,,台北市信義區松山路540巷3弄1號1樓,A-200170266-00001-2,餐飲場所
凌雲軒健康餐坊,79096606,台北市信義區三張里吳興街２８１巷７０號１樓,A-200170276-00001-3,餐飲場所
恩加恩商行,38562711,台北市信義區松山路465巷12號,A-200170520-00001-5,餐飲場所
軟食力餐館,,台北市信義區嘉興街216巷12號,A-200170584-00001-5,餐飲場所
展翅手研餐坊,75918186,台北市信義區逸仙路42巷16號1樓,A-200170651-00001-0,餐飲場所
輕食曹小吃店,76364830,台北市信義區基隆路2段39巷10號1樓,A-200170744-00001-3,餐飲場所
古摩利早餐店,26233102,台北市信義區吳興街156巷15號1樓,A-200170749-00001-8,餐飲場所
柏那咖啡館,31866838,台北市信義區基隆路2段39巷8弄3號,A-131866838-00003-4,餐飲場所
這義家義大利麵,31870896,台北市信義區吳興街281巷7號1樓,A-131870896-00001-1,餐飲場所
逸品自助餐店,31874491,台北市信義區逸仙路50巷8號、10號,A-131874491-00001-6,餐飲場所
亭羽餐坊,31949583,台北市信義區莊敬路359號,A-131949583-00001-1,餐飲場所
汪達美食坊,31950737,台北市信義區基隆路1段147巷28號1樓,A-131950737-00001-4,餐飲場所
一直是晴天咖啡館,31955141,台北市信義區忠孝東路4段553巷2弄5號,A-131955141-00001-8,餐飲場所
樺達奶茶,31972140,台北市信義區松壽路 12號 5樓 (ATT4FUN),A-131972140-00007-2,餐飲場所
正一排骨桃園總店,36465376,台北市信義區忠孝東路五段8號B3,A-136465376-00002-0,餐飲場所
大圈韓食股份有限公司,52384323,台北市信義區信義路4段468號1.2F,A-152384323-00001-9,餐飲場所
小宇町有限公司,52394167,台北市信義區基隆路1段147巷5弄1號1樓,A-152394167-00001-6,餐飲場所
瑪琦餐飲有限公司,52403270,台北市信義區松高路19號B2,A-152403270-00001-2,餐飲場所
秉軒廚業有限公司,52414564,台北市信義區市府路45號B1,A-152414564-00003-2,餐飲場所
特奧蒂瓦坎有限公司,52426082,台北市信義區基隆路二段131之24 二樓#8攤位,A-152426082-00004-1,餐飲場所
宇加有限公司北醫分公司,52439679,台北市信義區莊敬路390號1樓,A-152439679-00001-4,餐飲場所
楓葉國際股份有限公司,52441345,台北市信義區光復南路585號1樓及2樓,A-152441345-00001-7,餐飲場所
采曜健康事業有限公司,52471993,台北市信義區基隆路2段39巷4號,A-152471993-00001-9,餐飲場所
鮨舍股份有限公司,52473417,台北市信義區松智路17號B2,A-152473417-00001-2,餐飲場所
剛剛股份有限公司,52506917,台北市信義區光復南路473巷11弄38號,A-152506917-00001-4,餐飲場所
王將餐飲服務股份有限公司,52520299,台北市信義區忠孝東路5段8號B2,A-152520299-00004-6,餐飲場所
敏勝有限公司,52538880,台北市信義區松壽路30號,A-152538880-00001-8,餐飲場所
勁揚餐坊,38578544,台北市信義區松信路78號,A-200180727-00001-5,餐飲場所
寓所企業社,88135989,台北市信義區忠孝東路5段236巷2弄15號1樓,A-200180769-00001-1,餐飲場所
鈺饌小吃店,,台北市信義區忠孝東路5段169號、171號,A-200181077-00001-4,餐飲場所
和記豆漿店,88184123,台北市信義區和平東路3段463巷2之2號1樓,A-200181388-00001-9,餐飲場所
壹柒商行,88341030,台北市信義區永吉路278巷17號1樓,A-200181407-00001-1,餐飲場所
香香燒烤,72949989,台北市信義區松仁路289號,A-200181669-00001-1,餐飲場所
同記排骨酥專賣店,98892547,台北市信義區永吉路30巷167弄1號,A-200182857-00001-1,餐飲場所
晶品商行,42286956,台北市信義區松山路540巷9號1樓,A-200210526-00001-6,餐飲場所
幸福盒餐坊,10335758,台北市信義區吳興街48號,A-200210553-00001-6,餐飲場所
楊羊餐廳有限公司,,台北市信義區信義路6段18號,A-200210800-00001-1,餐飲場所
禾順豐湯包館,31800055,台北市信義區信義路6段111號1樓,A-200211913-00001-7,餐飲場所
美香美速食店,21716403,台北市信義區廣居里虎林街１２１巷１號,A-200212522-00001-4,餐飲場所
香廚小吃,,台北市信義區虎林街121巷3號,A-200212606-00002-8,餐飲場所
永吉豆漿早餐店,,台北市信義區永吉路423號,A-200212844-00001-1,餐飲場所
江浙知味村,25625143,台北市信義區吳興街156巷5號之一,A-200213067-00001-9,餐飲場所
金味源餐坊,72982157,台北市信義區吳興街16號1樓,A-200213179-00001-3,餐飲場所
躺著喝股份有限公司,83495035,台北市信義區吳興街53號,A-183495035-00011-7,餐飲場所
感受創新有限公司,83536155,台北市信義區基隆路1段145號之1一樓,A-183536155-00001-5,餐飲場所
金澤美味股份有限公司,83550796,台北市信義區忠孝東路四段505號7F,A-183550796-00002-3,餐飲場所
金澤美味股份有限公司,83550796,台北市信義區忠孝東路四段505號7F,A-183550796-00003-4,餐飲場所
康禾國際股份有限公司,83550959,台北市信義區松山路462號,A-183550959-00001-3,餐飲場所
李白正心有限公司,83563005,台北市信義區松高路12號B2F,A-183563005-00002-0,餐飲場所
李白正心有限公司,83563005,台北市信義區松壽路11號,A-183563005-00006-4,餐飲場所
飲多吉有限公司,83563309,台北市信義區忠孝東路5段15巷7號1樓,A-183563309-00001-6,餐飲場所
一週二次蔬食股份有限公司,83567728,台北市信義區松智路17號6樓,A-183567728-00006-0,餐飲場所
亨笠股份有限公司,83569492,台北市信義區松山路536號,A-183569492-00001-5,餐飲場所
鳳梨貓國際有限公司,83588723,台北市信義區基隆路二段131之24號3樓,A-183588723-00002-4,餐飲場所
阿爾法餐飲股份有限公司,83589309,台北市信義區松高路11號5樓,A-183589309-00003-6,餐飲場所
阿爾法餐飲股份有限公司,83589309,台北市信義區松壽路11號B2,A-183589309-00016-0,餐飲場所
阿爾法餐飲股份有限公司,83589309,台北市信義區忠孝東路五段149號1樓,A-183589309-00017-1,餐飲場所
阿爾法餐飲股份有限公司,83589309,台北市信義區忠孝東路五段8號B2,A-183589309-00023-8,餐飲場所
阿爾法餐飲股份有限公司,83589309,台北市信義區忠孝東路四段505號B2,A-183589309-00038-4,餐飲場所
永得正文化有限公司,83591086,台北市信義區松高路12號B1,A-183591086-00004-2,餐飲場所
饗樂餐飲實業股份有限公司信義松仁分公司,83593057,台北市信義區松仁路227號,A-183593057-00001-9,餐飲場所
喬沛有限公司,83597650,台北市信義區吳興街35號1樓,A-183597650-00001-2,餐飲場所
與鈞有限公司,93914711,台北市信義區松智路17號B1,A-193914711-00001-4,餐飲場所
洲際伺食股份有限公司,93926131,台北市信義區松高路12號B2,A-193926131-00003-5,餐飲場所
布諾食品有限公司,94002564,台北市信義區松高路12號,A-194002564-00007-5,餐飲場所
大巨星企業有限公司,94003803,台北市信義區忠孝東路4段515號D區1樓,A-194003803-00004-9,餐飲場所
哆邂生活股份有限公司,94029698,台北市信義區莊敬路325巷26號,A-194029698-00001-6,餐飲場所
惠比壽餐飲股份有限公司,94053330,台北市信義區逸仙路32巷15號1樓,A-194053330-00001-6,餐飲場所
刁民萊斯谷餐飲有限公司,94053401,台北市信義區松仁路101號地下1樓,A-194053401-00001-5,餐飲場所
雞博士餐飲股份有限公司,94086178,台北市信義區信安街196號,A-194086178-00004-5,餐飲場所
米古文創事業有限公司,94094698,台北市信義區松智路17號B2,A-194094698-00001-8,餐飲場所
昌聯有限公司,94106863,台北市信義區忠孝東路五段68號4樓,A-194106863-00001-6,餐飲場所
家的味道有限公司,94119380,台北市信義區市府路45號B1美食街03櫃位,A-194119380-00002-5,餐飲場所
延輝有限公司,94130499,台北市信義區基隆路2段131之5號,A-194130499-00001-8,餐飲場所
慵懶市府餐飲有限公司,94131357,台北市信義區忠孝東路5段71巷30號1樓,A-194131357-00001-2,餐飲場所
衡隆有限公司,94131737,台北市信義區松智路17號5樓,A-194131737-00001-4,餐飲場所
方軒餐飲事業股份有限公司,94137423,台北市信義區松高路19號B2,A-194137423-00002-3,餐飲場所
純萃領鮮有限公司,94139668,台北市信義區忠孝東路四段505號B2,A-194139668-00005-9,餐飲場所
雅食小吃店,,台北市信義區光復南路427號,A-200016408-00002-0,餐飲場所
瑞暢食品行,,台北市信義區忠孝東路五段8號B2樓,A-200017423-00002-8,餐飲場所
林員食品行,,台北市信義區松壽路11號,A-200017887-00001-1,餐飲場所
富陽早餐店,10331541,台北市信義區富陽街17號,A-200019068-00001-4,餐飲場所
料理王自助餐店,48875305,台北市信義區吳興街269巷1弄1號,A-200110143-00001-0,餐飲場所
這義家義大利麵,,台北市信義區吳興街281巷7號,A-200110389-00001-2,餐飲場所
麥軒手工養生饅頭店,,台北市信義區莊敬路258號,A-200111192-00002-6,餐飲場所
台北老芋麵館有限公司,,台北市信義區松德路69號1樓,A-200111319-00001-6,餐飲場所
鮮好味餐館,,台北市信義區林口街７４號,A-200131081-00001-4,餐飲場所
增鮮小吃店,,台北市信義區林口街82號1樓,A-200131082-00001-5,餐飲場所
東海食品店,,台北市信義區松德路261號,A-200131218-00001-6,餐飲場所
紅燕早午料理,31850358,台北市信義區吳興街275號,A-200131532-00001-5,餐飲場所
中一小吃店,72930004,台北市信義區忠孝東路5段446號,A-200131612-00001-4,餐飲場所
丁賢商行,,台北市信義區永吉路30巷92號1樓,A-200131714-00001-7,餐飲場所
綠豆蒜啥咪有限公司,,台北市信義區松壽路11號B2,A-200131738-00003-5,餐飲場所
疆六張小店,42380214,台北市信義區基隆路二段１５１―７號,A-200131809-00001-2,餐飲場所
蘇室設計股份有限公司,,台北市信義區信義路五段16號-2,A-200132210-00001-9,餐飲場所
紅蕃茄餐飲事業有限公司,24399710,台北市信義區松仁路3號,A-124399710-00050-8,餐飲場所
紅茗國際有限公司,24424513,台北市信義區和平東路三段163號,A-124424513-00063-2,餐飲場所
香繼光股份有限公司,24435384,台北市信義區松高路12號B2 B2065櫃位,A-124435384-00062-9,餐飲場所
香繼光股份有限公司,24435384,台北市信義區忠孝東路五段8號B2(櫃位編號B2-209-1),A-124435384-00100-2,餐飲場所
香繼光股份有限公司,24435384,台北市信義區松壽路12號(櫃號1F-25),A-124435384-00141-7,餐飲場所
香繼光股份有限公司,24435384,台北市信義區松山路11號(櫃位B1501),A-124435384-00166-4,餐飲場所
香繼光股份有限公司,24435384,台北市信義區忠孝東路四段505號B2,A-124435384-00217-1,餐飲場所
法雅食品有限公司,24442619,台北市信義區松高路12號(新光三越A8 地下二樓),A-124442619-00021-3,餐飲場所
法雅食品有限公司,24442619,台北市信義區市府路45號B1F(地下一樓),A-124442619-00028-0,餐飲場所
法雅食品有限公司,24442619,台北市信義區忠孝東路4段505號(地下二樓),A-124442619-00029-1,餐飲場所
鴻泰鼎股份有限公司,,台北市信義區基隆路2段83號,A-124462017-00001-5,餐飲場所
松德早餐店,25556589,台北市信義區松德路211號1樓,A-125556589-00001-4,餐飲場所
漢陽小吃店,25556737,台北市信義區基隆路1段380巷6號,A-125556737-00001-9,餐飲場所
臺北德芳美早餐店,25561886,台北市信義區福德街268巷41號,A-125561886-00001-0,餐飲場所
達梭紐實業商坊,82151856,台北市信義區基隆路1段350之17號1樓,F-182151856-00001-0,餐飲場所
台灣東家食品股份有限公司,86740953,台北市信義區信義路6段22號,A-186740953-00001-1,餐飲場所
美德耐股份有限公司,86863531,台北市信義區吳興街250號,A-186863531-00578-8,餐飲場所
美德耐股份有限公司,86863531,台北市信義區吳興街252號,A-186863531-00588-9,餐飲場所
路加蔬果行,87304183,台北市信義區信義區菸廠路88號B1,A-187304183-00003-5,餐飲場所
稷旺商行,87480081,台北市信義區松仁路58號B3,A-187480081-00002-6,餐飲場所
青丘苑餐館,87504339,台北市信義區松高路12號,A-187504339-00002-9,餐飲場所
美三企業社,88087086,台北市信義區吳興街29號1樓,A-188087086-00001-4,餐飲場所
魚京行,88088120,台北市信義區忠孝東路5段252號,A-188088120-00001-4,餐飲場所
宏凱淑君家商行,88088830,台北市信義區永吉路30巷157弄7號,A-188088830-00001-2,餐飲場所
早莊家朝食製作所,88103760,台北市信義區吳興街284巷20弄29號1樓,A-188103760-00001-2,餐飲場所
正宗花雕雞粵式餐廳,88115055,台北市信義區松仁路58號B3,A-188115055-00001-2,餐飲場所
凱文商行,88135398,台北市信義區松壽路12號10樓,A-188135398-00001-4,餐飲場所
九圖餐飲小吃店,88136045,台北市信義區信義路4段415之2號,A-188136045-00001-4,餐飲場所
禾奕企業社,88137473,台北市信義區莊敬路319號,A-188137473-00001-0,餐飲場所
食壯哥餐盒本舖,88137939,台北市信義區松山路540巷16號一樓,A-188137939-00001-7,餐飲場所
吉鵲工作室,88138085,台北市信義區忠孝東路5段236巷3弄19號,A-188138085-00001-0,餐飲場所
赫太行,88138901,台北市信義區逸仙路42巷17號1樓,A-188138901-00001-7,餐飲場所
珍氏小吃店,88139330,台北市信義區台北市信義區永吉路120巷1號1樓,A-188139330-00001-4,餐飲場所
盈廣小吃店,88140717,台北市信義區忠孝東路5段423巷36號,A-188140717-00001-5,餐飲場所
肉得慌食堂,88141413,台北市信義區基隆路一段147巷15號,A-188141413-00001-9,餐飲場所
怡兒企業社,88144376,台北市信義區莊敬路407號1樓,A-188144376-00001-0,餐飲場所
沖茶商行,88145001,台北市信義區忠孝東路5段236巷8號,A-188145001-00001-6,餐飲場所
永鑫小吃店,88145282,台北市信義區永吉路30巷99之2號,A-188145282-00001-7,餐飲場所
陳彩小吃店,88145760,台北市信義區永吉路30巷157弄12號,A-188145760-00001-8,餐飲場所
來軒有限公司,85089363,台北市信義區信義路6段106號,A-185089363-00001-1,餐飲場所
鄭合有限公司,85092445,台北市信義區松高路11號 誠品信義旗艦店B2,A-185092445-00003-8,餐飲場所
獵人餐飲有限公司,85099720,台北市信義區松山路572號1樓,A-185099720-00001-9,餐飲場所
獵人餐飲有限公司,85099720,台北市信義區福德街280號,A-185099720-00002-0,餐飲場所
新肴台灣餐飲股份有限公司,85110062,台北市信義區松高路12號3樓,A-185110062-00004-5,餐飲場所
新誥有限公司,85110302,台北市信義區忠孝東路四段515號1樓1004櫃,A-185110302-00003-1,餐飲場所
心潮飯店有限公司,85121878,台北市信義區忠孝東路五段68號,A-185121878-00001-9,餐飲場所
心潮飯店有限公司,85121878,台北市信義區松智路17號四樓,A-185121878-00002-0,餐飲場所
守富企業社,85434864,台北市信義區忠孝東路5段800號12樓之13,A-185434864-00001-1,餐飲場所
鼎泰豐小吃店股份有限公司,86125275,台北市信義區市府路45號B1,A-186125275-00006-0,餐飲場所
鼎泰豐小吃店股份有限公司,86125275,台北市信義區松高路19號B2,A-186125275-00011-6,餐飲場所
鼎泰豐小吃店股份有限公司,86125275,台北市信義區松仁路58號1樓,A-186125275-00014-9,餐飲場所
豐潤餐飲有限公司,90623886,台北市信義區松壽路9號6樓,A-190623886-00001-1,餐飲場所
樂陶國際餐飲股份有限公司,90624647,台北市信義區松壽路12號,A-190624647-00002-8,餐飲場所
饗樂餐飲實業股份有限公司信義信安分公司,90628186,台北市信義區信安街127號(1樓),A-190628186-00001-9,餐飲場所
逐鹿餐飲有限公司,90632908,台北市信義區松壽路12號,A-190632908-00007-2,餐飲場所
順喜餐飲有限公司,90648752,台北市信義區忠孝東路4段553巷6弄12號,A-190648752-00001-0,餐飲場所
宜窩餐飲有限公司,90664507,台北市信義區嘉興街8號,A-190664507-00001-6,餐飲場所
格陸誼有限公司,90669088,台北市信義區松智路17號2樓,A-190669088-00001-5,餐飲場所
格陸誼有限公司,90669088,台北市信義區菸廠陸88號1樓,A-190669088-00002-6,餐飲場所
樂丹有限公司,90744657,台北市信義區莊敬路325巷10號1樓,A-190744657-00001-1,餐飲場所
御皇國際有限公司,90749180,台北市信義區吳興街104號1樓,A-190749180-00003-9,餐飲場所
康那芝國際有限公司,90755730,台北市信義區松高路12號B2,A-190755730-00001-5,餐飲場所
享美學國際股份有限公司,90770606,台北市信義區莊敬路367號,A-190770606-00002-5,餐飲場所
呷舒食小吃店,88224841,台北市信義區和平東路3段329號1樓,A-200231211-00001-0,餐飲場所
三詮商行,88223478,台北市信義區松山路474號1樓,A-200231548-00001-3,餐飲場所
厚呷手作蛋餅店,88284761,台北市信義區吳興街284巷11號1樓,A-200231789-00001-0,餐飲場所
府城小吃店,14345722,台北市信義區興隆里基隆路一段３５０之６１號,A-200231812-00001-7,餐飲場所
柒人串燒屋,38511946,台北市信義區永吉路30巷122號,A-200231976-00001-8,餐飲場所
阿芬食品行,15666257,台北市信義區光復南路417巷219號,A-200231983-00001-6,餐飲場所
兆雨餐飲館,88208440,台北市信義區光復南路447之24號,A-200232003-00001-0,餐飲場所
飯點台式自助餐,88165110,台北市信義區逸仙路50巷8號、10號1樓,A-200232259-00001-3,餐飲場所
從心餐飲店,72921011,台北市信義區忠孝東路5段372巷27弄77之1號1樓,A-200232284-00001-1,餐飲場所
逸仙素食館,81704227,台北市信義區逸仙路50巷14號1樓,A-200232340-00001-4,餐飲場所
隋吉商行,88203424,台北市信義區忠孝東路4段553巷22弄2之1號,A-200232673-00001-3,餐飲場所
溱鍋餐飲店,26232700,台北市信義區莊敬路224號,A-200232845-00001-4,餐飲場所
暖男炸雞店,88239817,台北市信義區永吉路３０巷１２２號１樓（旁空地攤位）,A-200233053-00001-6,餐飲場所
今綾小吃店,31846361,台北市信義區忠孝東路5段783號2樓,A-200242784-00001-7,餐飲場所
挖五雞鹹酥雞炸物專賣,,台北市信義區虎林街60巷1號一樓,A-200242951-00001-3,餐飲場所
客滿滿小吃店,88301332,台北市信義區崇德街107號1樓,A-200243234-00001-8,餐飲場所
排隊小吃店,88302135,台北市信義區福德街87號1樓,A-200243239-00001-3,餐飲場所
越美麗牛肉河粉,,台北市信義區信安街190號,A-200243780-00001-4,餐飲場所
饌食詣有限公司,53318408,台北市信義區忠孝東路5段189號1樓,A-200244004-00001-4,餐飲場所
炭修商行,,台北市信義區基隆路1段188號,A-200244165-00001-2,餐飲場所
飯丸,,台北市信義區中坡南路70巷1號,A-200244341-00001-8,餐飲場所
維納斯早午餐,88229753,台北市信義區莊敬路423巷8弄6號,A-200244611-00001-8,餐飲場所
林斯漢堡美式餐館,88301712,台北市信義區和平東路三段173號1樓,A-200244978-00001-4,餐飲場所
勇伯餐飲店,88298646,台北市信義區福德街53號,A-200245235-00001-1,餐飲場所
原過餐飲有限公司,,台北市信義區忠孝東路5段510號之4,A-200245245-00001-2,餐飲場所
周家小吃店,48699814,台北市信義區松德路169巷23號1樓,A-202282827-00001-1,餐飲場所
串燒小次郎股份有限公司,,台北市信義區永吉路30巷102弄8號,A-202283949-00001-7,餐飲場所
十方咖哩,88307912,台北市信義區崇德街101號,A-202284395-00001-3,餐飲場所
潔古企業社,00570568,台北市信義區松山路１１號地下１樓,A-202297749-00001-0,餐飲場所
五斗米,,台北市信義區吳興街250號B1,A-202297823-00001-3,餐飲場所
柏曄有限公司,00146016,台北市信義區松德路59號,A-202297826-00001-6,餐飲場所
天賦量化資本股份有限公司,00119931,台北市信義區基隆路2段39巷33號1樓,A-202297867-00001-1,餐飲場所
十二號食堂,,台北市信義區永吉路278巷12號1樓,A-202297908-00001-7,餐飲場所
幸福時光甜點工作室,,台北市信義區松山路523號,A-202297950-00001-4,餐飲場所
盒作社商行,60023474,台北市信義區基隆路二段131-24號,A-202298008-00001-9,餐飲場所
喜廚雞肉飯滷肉飯,,台北市信義區虎林街121巷3號1樓,A-202298185-00001-5,餐飲場所
侑榕恩工作室,93190363,台北市信義區永吉路30巷77號,A-202298206-00001-9,餐飲場所
想你鮮果企業社,88208434,台北市信義區忠孝東路5段71巷9號,A-202298319-00001-4,餐飲場所
若妍富辰有限公司,00100460,台北市信義區永吉路30巷167弄1號,A-202298470-00001-2,餐飲場所
哈哈小吃商行,00542661,台北市信義區忠孝東路5段423巷70號1樓,A-202298478-00001-0,餐飲場所
育婷小吃店,,台北市信義區永吉路225巷2弄1號1樓,A-202298823-00001-4,餐飲場所
夯嘎逼商行,00544210,台北市信義區忠孝東路5段71巷38號1樓,A-202298971-00001-8,餐飲場所
澄澄甜點店,00540559,台北市信義區富陽街12號,A-202298976-00001-3,餐飲場所
羞蛋幾勒,,台北市信義區林口街26號,A-202299589-00001-4,餐飲場所
晨映開有限公司,00097084,台北市信義區永吉路30巷157弄15號1樓,A-202299626-00001-6,餐飲場所
狀元香滷味吳興街公車總站加盟店,,台北市信義區吳興街569號,A-202300153-00001-4,餐飲場所
參禾食堂,00549382,台北市信義區永吉路134號,A-202300162-00001-4,餐飲場所
維維風國際股份有限公司,42622894,台北市信義區松德路42號1樓,A-142622894-00017-3,餐飲場所
摩熹餐飲股份有限公司,42627949,台北市信義區莊敬路178巷15號,A-142627949-00002-3,餐飲場所
點點心股份有限公司,42634580,台北市信義區忠孝東路五段68號B1樓,A-142634580-00001-1,餐飲場所
點點心股份有限公司,42634580,台北市信義區松壽路12號,A-142634580-00044-8,餐飲場所
叡吉國際有限公司,42635960,台北市信義區忠孝東路五段71巷25號一樓,A-142635960-00001-4,餐飲場所
小樽手作珈琲股份有限公司,42636004,台北市信義區松壽路11號2樓,A-142636004-00001-4,餐飲場所
小樽手作珈琲股份有限公司,42636004,台北市信義區忠孝東路5段68號4樓,A-142636004-00004-7,餐飲場所
小樽手作珈琲股份有限公司,42636004,台北市信義區松智路17號7樓,A-142636004-00005-8,餐飲場所
康詩國際有限公司,42636124,台北市信義區松高路12號B2,A-142636124-00008-4,餐飲場所
原始碼智慧股份有限公司,42645192,台北市信義區松壽路12號3樓32009櫃位,A-142645192-00005-6,餐飲場所
維利揚有限公司,42645587,台北市信義區松高路12號,A-142645587-00003-2,餐飲場所
善菓餐飲國際股份有限公司,52801642,台北市信義區松仁路58號B3F,A-152801642-00011-8,餐飲場所
善菓餐飲國際股份有限公司,52801642,台北市信義區松高路12號B2F,A-152801642-00013-0,餐飲場所
善菓餐飲國際股份有限公司,52801642,台北市信義區松壽路11號B2美食街,A-152801642-00015-2,餐飲場所
勝牛有限公司,52822560,台北市信義區忠孝東路5段412之6號1樓,A-152822560-00001-9,餐飲場所
泰鴻食品股份有限公司,52851348,台北市信義區忠孝東路四段553巷22弄13號,A-152851348-00001-5,餐飲場所
良呈橘時有限公司,52857504,台北市信義區大道路22號,A-152857504-00006-0,餐飲場所
成名企業有限公司,52864738,台北市信義區松壽路12號,A-152864738-00001-2,餐飲場所
布格里股份有限公司,52871225,台北市信義區松壽路11號B2樓,A-152871225-00003-3,餐飲場所
笙棚有限公司,52873173,台北市信義區永吉路30巷29號1樓,A-152873173-00002-6,餐飲場所
心月餐廳有限公司,52875030,台北市信義區信義路4段466號1樓,A-152875030-00001-9,餐飲場所
沐陞有限公司,52881785,台北市信義區松高路16號B2,A-152881785-00002-4,餐飲場所
沐陞有限公司,52881785,台北市信義區松高路12號B2,A-152881785-00004-6,餐飲場所
沐陞有限公司,52881785,台北市信義區忠孝東路五段68號4樓,A-152881785-00005-7,餐飲場所
沐陞有限公司,52881785,台北市信義區忠孝東路五段8號B2,A-152881785-00009-1,餐飲場所
夜問永春餐飲事業有限公司,52891593,台北市信義區松德路12號,A-152891593-00001-1,餐飲場所
台北雞湯大叔民生股份有限公司,52918018,台北市信義區台北市信義區松高路11號5樓,A-152918018-00003-5,餐飲場所
台灣壽司郎股份有限公司,52929520,台北市信義區忠孝東路五段297-1號1樓,A-152929520-00013-6,餐飲場所
台灣壽司郎股份有限公司,52929520,台北市信義區松智路17號B1,A-152929520-00056-3,餐飲場所
台灣壽司郎股份有限公司,52929520,台北市信義區忠孝東路四段505號B2,A-152929520-00057-4,餐飲場所
橘焱胡同國際股份有限公司,53352952,台北市信義區忠孝東路五段68號4樓,A-153352952-00054-1,餐飲場所
橘焱胡同國際股份有限公司,53352952,台北市信義區忠孝東路四段505號8F,A-153352952-00061-9,餐飲場所
咖碼股份有限公司,53353122,台北市信義區松高路12號A8B2,A-153353122-00042-8,餐飲場所
咖碼股份有限公司,53353122,台北市信義區松仁路207-1號,A-153353122-00047-3,餐飲場所
咖碼股份有限公司,53353122,台北市信義區松仁路100號19樓 東北角櫃位,A-153353122-00584-9,餐飲場所
咖碼股份有限公司,53353122,台北市信義區松山路11號B1F(米淇商場G1櫃位),A-153353122-00594-0,餐飲場所
咖碼股份有限公司,53353122,台北市信義區松德路163號,A-153353122-00780-7,餐飲場所
咖碼股份有限公司,53353122,台北市信義區光復南路133號,A-153353122-00802-2,餐飲場所
咖碼股份有限公司,53353122,台北市信義區松山路11號B1,A-153353122-00834-7,餐飲場所
咖碼股份有限公司,53353122,台北市信義區忠孝東路五段520號,A-153353122-00842-6,餐飲場所
咖碼股份有限公司,53353122,台北市信義區吳興街42號,A-153353122-00848-2,餐飲場所
祥福文創有限公司,53354712,台北市信義區松德路171號b1,A-153354712-00001-9,餐飲場所
黑沃餐飲股份有限公司,53397851,台北市信義區忠孝東路5段71巷38號,A-153397851-00029-0,餐飲場所
黑沃餐飲股份有限公司,53397851,台北市信義區松壽路20號A17,A-153397851-00031-3,餐飲場所
黑沃餐飲股份有限公司,53397851,台北市信義區基隆路一段190巷7號,A-153397851-00067-2,餐飲場所
大灣碼頭餐飲股份有限公司,53438327,台北市信義區松隆路1號,A-153438327-00001-4,餐飲場所
大灣碼頭餐飲股份有限公司,53438327,台北市信義區基隆路一段149號,A-153438327-00003-6,餐飲場所
一品成有限公司,53520971,台北市信義區松仁路28號B2,A-153520971-00002-2,餐飲場所
朗露企業股份有限公司,53528523,台北市信義區信義路4段379號1樓,A-153528523-00001-2,餐飲場所
天仁茶業股份有限公司,18559415,台北市信義區松山路11號1樓,A-118559415-00304-3,餐飲場所
